franco,arabic,english,source,annotator,verified,collected_at
fgraaaaa 2wy ♥,,,youtube_fPYfJCSnbVE,,false,2026-04-03T19:05:18.336635
yee sho ba7eb hay al song :(,,,youtube_fPYfJCSnbVE,,false,2026-04-03T19:05:18.336635
I miss you  <3 tamer,,,youtube_fPYfJCSnbVE,,false,2026-04-03T19:05:18.999473
لبيه ياتمور دايما تعذبنا 3,,,youtube_fPYfJCSnbVE,,false,2026-04-03T19:05:18.999473
3ayzaaaaaaaaaak ya farouuuk tetgayar,,,youtube_fPYfJCSnbVE,,false,2026-04-03T19:05:18.999473
raw33333333333333a,,,youtube_fPYfJCSnbVE,,false,2026-04-03T19:05:19.742916
اللي لسة بيسمعها في 2013 لآيك :D,,,youtube_fPYfJCSnbVE,,false,2026-04-03T19:05:20.429712
can anyone translate this song to english for me?? respond to me on email simsima2792@live.com,,,youtube_fPYfJCSnbVE,,false,2026-04-03T19:05:20.429712
i love it <3,,,youtube_fPYfJCSnbVE,,false,2026-04-03T19:05:21.122510
wana kaman mch 3rfa at3'er bsbb wa7ed sbni mno llah,,,youtube_fPYfJCSnbVE,,false,2026-04-03T19:05:21.782705
sert 20 marra sem3eeta wara b3don wma 3mbezha2 mennaaaa best song ever 4 tamerrrrr <3,,,youtube_fPYfJCSnbVE,,false,2026-04-03T19:05:21.782705
"تامرُ حسني بهاذي الاغغغنيه 
المتكلم الرسمي لـ احساس لكل إنسان مقصر  ! <3ُ",,,youtube_fPYfJCSnbVE,,false,2026-04-03T19:05:22.401636
LoVe.It.!!!!! <3 <3 <3,,,youtube_fPYfJCSnbVE,,false,2026-04-03T19:05:24.324643
Love iT <3,,,youtube_fPYfJCSnbVE,,false,2026-04-03T19:05:24.324643
Love iT <3 :( !,,,youtube_fPYfJCSnbVE,,false,2026-04-03T19:05:24.324643
Love This Song So Much <3,,,youtube_fPYfJCSnbVE,,false,2026-04-03T19:05:24.923640
Rest in peace <3,,,youtube_YXx0UVVtGCU,,false,2026-04-03T19:05:26.615916
ba3d fi min l ghiniye ana albi mesh tabib ajmal ma2ta3,,,youtube_YXx0UVVtGCU,,false,2026-04-03T19:05:26.615916
alaaaaaaaaaah ya abo majd ya kbiiir m7da bi8ani ba3dak w mb2 tinteko tshilowa ya 2youra,,,youtube_YXx0UVVtGCU,,false,2026-04-03T19:05:26.615916
"Raw3a , un vrai icon de la chanson arabe",,,youtube_YXx0UVVtGCU,,false,2026-04-03T19:05:26.615916
"Melhem Barakat  you are Legend ,,,,,,

Eddy A2URAYA,",,,youtube_YXx0UVVtGCU,,false,2026-04-03T19:05:26.615916
"Hamaki - Howa Dah Habiby | 2020 | حماقي - هو ده حبيبي
https://youtu.be/YLtchjmVTWs",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:28.383218
ادعولي أحقق حلمي 2026😢❤,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:28.383218
❤❤❤ثانوية عامة 2026🥳,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:28.383218
ثانويه عامه 2026,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:28.383218
وينك يا حماقي مكانك فاضي برمضان 2026 ❤,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:28.383218
اغنيه خريجين 2026 في العراق ❤,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:28.383218
باقي ع متحاناتي 12 يوم وبقالي من الفصل الرابع للأحياء 6 اوراق واريد أتحفز اجيت اسمع هاي الغنيه ويارب ارجع اسمعها واني فرحانه بنجاحي من التمهيدي ادعولي حته اكدر افرح عيون امي 😭,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:28.383218
دفعة 2026 وينكم؟😂❤❤,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:28.383218
تجنننننن شغلوها بتخرجنا يوم 6🥹🫶🏼,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:28.383218
"2026/1/8يارب اجعلني ذو حظٍ عظيمٌ يا الله انهيلي كابوس السادس وادخل كلية الطب يارب وحدك تعرف شكد تعبت وحاولت  علمود الطب يارب لا تحرمني منه اسألك بنور وجهك الذي أشرقت به الظلمات تكتب الطب من نصيبي يارب حتى لو كان قدري مو طب يا مغير الأقدار غير قدري لطريق الطب 
بأسمك العظيم والأحب على قلبي عندي أمل بيك كلش چبير وانتَ
 وياي مراح تعوفني ان شاء اسمك العظيم السنه الجايه اني اداوم بكليه الطب 
راح ارجع للفيديو واسوي تعديل لرسالتي لان اعرف ومتأكده رب العالمين راح يجبرني ♥️♥️🤲",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:28.383218
2026/1/6 يارب سنة جاية اني كلية ياربب,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:28.383218
"فين دفعه 26🦋💫

ربنا يجبر خاطرنا وقلوبنا   ويحققلنا احلامنا ويعينا عليها

















قولو آميييين يولاد 😊",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:28.383218
"طبعا طبعا قادرين نعملها
طبعا نقدر ع الدنيا بحالها
ادعولي ربنا ييسرلي اموري واجيب تقدير حلو في الفاينال اولى طب بشرى دفعه 2025 ❤❤❤❤❤❤",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:28.383218
آخر 2025,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:28.383218
"15/11 من اعظم ايام حياتي 
حفلة السكراب مالتنا",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:28.383218
ثانوية عامة 2026❤,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:28.383218
ثانويه عامه 2026,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:28.383218
يارب مريم تامر تجيب 90 فى المية,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:28.383218
ثانويه عامه 2026❤,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:28.383218
وانتهى السادس واني فزت 99.67 💓,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:28.383218
"دفعة 2025 طلاب العراق 
مر سنة وثلاث شهور على بدء السادس وألى الان ما انتهى اتمنى من كل قلبي ينتهي بنتيجه مُرضية ❤️‍🩹",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:28.383218
"2027🎓 
ادعولنا 🎓🌹",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:28.383218
دفعه 2026 🫡🔥,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:28.383218
مين داخل علم رياضه 2026😊❤,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.123603
طلاب ثانويه عامه 2025 ربنا يجبر بخاطرنا كلنا ونفرح اهلينا ونفرح احنا كمان يارب❤️❤️❤️❤️❤️❤️❤️🥰,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.123603
أنا رجعت بالزمن ل2019 الي هي آخر سنه في حياتي كانت حلوه❤️,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.123603
٩ أيام للوزاري ادعولي 95.5 يارب ❤,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.123603
بعد 9 ايام للوزاري سادس علمي خارجي اتمنئ ارجع يوم النتائج هنا واكتب اني حققت حلمي 🥹,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.123603
طالبه سادس دفعه 26 ادعولي اطلع بالمعدل الي اريده 💘💘,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.123603
"طالبة سادس ومابقى شي لامتحاناتي ادعولي انجح واجيب معدل عالي رجعوني بعد شهر 😔
2025/6/2",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.123603
باقي ع الوزاري 21 يوم رجعوني بعد النتائج، امانه ادعولي انجح,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.123603
مين هنا في 2025 بعد ماأصبحت الأغنية ترند تخرجات من الجامعة 🎓😍,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.123603
مين بيسمع في 2025,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.123603
"ادعولي بتول تجيب معدل بال 90
يارب يارب يارب",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.123603
ادعولي اجبيب90%,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.123603
طلاب السادس اكو احد هنا بعد 37 يوم للوزاري ان شاء الله ميضيع تعبنة🥹💙,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.123603
"يوم نجاحي من السادس واشغلها بأعلى صوت وافتخر بنهاية طريقيي يااااارب😔😔😔✨✨✨✨✨.
2025/4/29",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.123603
مين ثانية عامة دفعة 2025 🙂🤙,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.123603
"ثانويةعامة 2025ودى اكتر اغنيه بتحفزنى
ادعولى❤",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.123603
"ثانوية عامة 2025 
ادعولنا كتير احنا في فترة صعبة أوي",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.123603
"طالبة سادس بعد 50 يوم للامتحانات 😔🩶🩶
ادعولي اطلع معدل عالي",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.123603
مين بيسمعها 2025,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.123603
Sanawya 3ama 2025😔☝🏻❤❤❤❤.,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.912789
رمضان 2025❤,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.912789
رمضان 2025❤❤,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.912789
"نخلي ذكرى عسى ولعل نرجع الها واحنا محققين الي نسعى اله حاليا 
2025_3_11",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.912789
رواد الاعمال 2025🎓😊🥹,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.912789
رابع علمي ، يوم 10 ، شهر 3 ، 2025 ، ما بقة شي ع الإعفاء العام 💗.,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.912789
دفعة 25 باقي 4 اشهر ونگول ختامها مسك,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.912789
2025 !!مين بيسمعها,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.912789
ثانوية ازهرية ونفسي ادخل طب ادعولي 2025❤,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.912789
"طالبة طب اجيت اسمعها ديصيرلي شغف 
رجعوني ب 2030 دا اسمعها بتخرجي ان شاء الله",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.912789
مين بيسمعها 2025🎉,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.912789
"من مغترب اهلا ب رمضان 2025 ف مصر 
رمضان ف مصر حاجه تانيه ♥️😘",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:29.912789
"يارب ابقى بسمعها وانا فإقتصاد وعلوم سياسية❤
14/1/2025❤",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:30.678258
"ممكن تدعولي ادخل طب أسنان يا جماعه الخير ولكم جزيل الشكر 
انا ثانويه عامه دفعه 2025❤😢❤",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:30.678258
2025 NorSamaa🎉🎉🎉❤,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:30.678258
2ثانوي هرجع في 3ثانوي,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:30.678258
"ثانويه عامه دفعه 2025
رجعوني كمان سنه❤",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:30.678258
يارب ابقي دكتوره في المستقبل هارجع اشوف التعليق دا في 2027,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:30.678258
دفعته 2025 اكيد بتسمع الاغنيه دي,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:30.678258
"2024/12/13 سادس مُعيده 
راح اجيب الصيدلة بأذن الله هل سنه",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:30.678258
دقيقه 0:55,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:30.678258
3ثانويييي❤❤❤,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:30.678258
ياااه عدى ع الاعلان ده 5 سنين والله ما مصدق 💔,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:31.378477
"2024 /11/8 يوم الجمعة
حالياً انا طالبة سادس ودامتحن شهريات رجعوني بهذا التاريخ السنة الجاية 😔💞وادعولي انجح واحقق حلمي",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:31.378477
"ثانويه عامه 
2025💗>",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:31.378477
ثانوية عامة 2025 ان شاء الله بعد كام شهر هاجي وانا محققه حلم عمري اني ادخل طب القصر العيني حرفيا بعافر بقالي اكتر من 6 سنين من سته ابتدائي وربنا يعلم ان نيتي كلها خير عايزه انفع اهلي وبلدي وكون قادرة اني اساعد اي حد يطلب مساعدتي ، وظني بربي كل الخير، ادعولي 🤍,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:31.378477
ادعولي انجح بالتمهيدي طالبة سادس  علمي خارجي دفعة  25 والمواد صعبة تمرضت كلش يارب هونها عليه وسهلي المواد ادعولي زهراء انجح بالتمهيدي,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:32.134787
قادرين نعملها دفعه 2025  و كلها اشهر بسيطه  نكون حققنا احلامنا‍😉🥰,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:32.134787
"22/9/2024
صغير قلبــي صار أول إبتدائي
إلى إبنــي..
سأظــل سنــدڪ وجيشــڪ الوحيــد في هذا العالــم، ولن أبالي حتى يشتــد عــودڪ
لا أستطيع أن أعــدڪ بأنني سأظــل موجودة لبقيــة حياتــڪ، ولڪني أعــدڪ بأنني سأظــل أحبــڪ لنهايــة حياتــي",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:32.134787
يارب انجح ما بقى ع حلمي هواي ادعولي 2025❤,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:32.134787
ابداع للان 2024❤,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:32.134787
"توجيهي 2007 يارب وفقني واقدر احقق الي ببالي واجيب معدل حلو ويعجبني 
دعواتكم❤",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:32.134787
دفعة 2025يارب طب بشري يارب ❤,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:32.134787
دفعه 2025 واتمنى ربنا يوفقنا واحنا قادرين نعملها يرجاله ♥️♥️♥️♥️♥️يارب اجيب فوق ال 90 ف الميه نا وكل من قال امين ♥️♥️♥️♥️♥️🥹🥹🥹🥹🥹,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:32.134787
"طبعا قادرين نعملها ان شاءالله
9/4 رغم كل شي انا كدها ان شاءالله بحول الله وقوته رح اتخطئ هاي الايام الصعبه الي ماتنطاق والاحباط الي صار وكل شي بس ح تمر !  ادعولي دور 2 سادس",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:32.134787
"مين بيسمعها ف شهر 10,9,8 2024😂❤❤",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:32.134787
مأجله اربع مواد وحيل تعبانه وامتحنت 3 مواد وطلعن 73 ادعولي اوصل لمعدل ثمانين 😞💔,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:32.911623
يارب اجيب 98 بالتوجيهي ادعولي وان شاء الله ارجع أقولكم اني عملتها😢❤,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:32.911623
قادرين نعملها ان شاء الله 2024،،،،،،، 💗🫧,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:33.590995
ليالى امتحانات ثانويه عامه 2024 ❤,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:34.308753
2024.. يارب طب بالجامعة الاردنية 💗,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:34.308753
"طالبة سادس دفعة 24
ادعولي ❤",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:34.308753
"النهاردة يوم 13/6/2024 انشالله هاجى ونا عايشة حلمى فيارب اجعل طب اسنان من نصيبى وافرح ماما وبابا واهلى كلهم 🥺🥰
لا تنسونى من صالح دعائكم 🥲",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:34.308753
سادس عـلممي دفعةة 2025 🥹💔.,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:34.308753
طالبة سادس بعد 3 ايام امتحاناتي ادعولي 😢,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:34.995225
انا دفعه 2024ادعولي انجح وادخل طب اسنان يارب ❤❤❤❤❤ولكم المثل,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:34.995225
طالبه وزاري ثالث بقه امتحانين ويخلص كابوس الثالث ادعولي انجح من اول دور 😔 2:55,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:34.995225
شكلي بعد 9ايام عن امتحانتي ادعولي ❤,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:35.734913
طبعا گادرين نعملها طلاب سادس مضل شي غير 9 تفصلنه عن تحقيق احلامنه 🤍✨,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:35.734913
"0:17 
لا بخاف و هخاف ازاي يعني ❤❤",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:36.464064
"يارب سنه جايه اشغلها بتخرجي 
تاريخ 2024 /5 /18 السبت ساعه 6:30",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:36.464064
انا دفعه 2024 ضايل لتخريج 5 ايام 😢😢,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:36.464064
"دفعة 2024 
يارب وفقنا وان شاء الله التوفيق للجميع 💛🫰🏻",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:36.464064
قادرين نعملها ثانويه دفعه 2024❤,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:37.159769
ادعولي انشاء الله ننجح 98 😭😭💗,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:37.159769
"يا ارب اجيب مجموع عالي افرح بيه اهلي ❤ وترزقني بالكليه اللي في نصيبي اللي انا عايزاها ي رب ❤🥺.
ثانويه عامه 2024 بتاريخ 8/5❤",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:39.754699
2024/5/6ماباقييي شي لللوزاريي وحقق لي مرادي في السادس الاعدادي سنة اولى بمعدل بعدد اسمائك الحسنى يارب ، أمين🏅🌠.,,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:40.403621
"طالب سادس دُفعة 2024 . 
حاليًا مُراجعة كيمياء الفصل الثالث وبنص الضيم 🤭😂 لكن ميخالف يستاهل التعب مولانا صاحب الزمان ❤
باقي للإمتحان الوزاري ٣٧ يوم ، تكمل إن شاء الله وأرجع مطلع المُعدل العالي ليش هالثقة ؟ لإنهُ الي ناذر دراسته قُربةً لوجه الله تعالى ولنصرة دولة القائم مراح ينخذل 🥲🩶.
د.مُقتدى فؤاد",,,youtube_a4nixJxV0FU,,false,2026-04-03T19:05:44.260200
